日期,浦发银行,上海机场,民生银行,中国石化,中信证券,三一重工,招商银行,保利地产,中国联通,上汽集团,复星医药,恒瑞医药,万华化学,华夏幸福,贵州茅台,山东黄金,海螺水泥,海尔智家,三安光电,海通证券,伊利股份,中国神华,中国国航,兴业银行,中国铁建,中国平安,交通银行,中国中铁,工商银行,中国太保,中国人寿,中国建筑,华泰证券,中国中车,中国石油,中国国旅,建设银行,中国银行,中国重工
2011/02/28,3.6565,6.6972,2.6898,0.3931,5.3345,4.2980,4.2780,1.5850,0.7385,0.6356,5.4786,10.7209,4.9720,6.8560,15.0699,2.2361,4.1185,0.7975,36.5618,8.7151,1.0739,3.3759,2.0674,3.5971,0.2107,3.0366,3.1391,0.2528,4.1128,1.5068,1.6761,0.3319,9.7287,1.6068,1.5085,2.6914,3.9561,3.4035,6.6297
2011/03/31,3.9199,6.2415,2.7267,0.3866,5.0661,4.1627,4.6835,1.7120,0.6846,0.5457,4.8995,9.1795,4.3869,6.8488,14.5911,2.3707,4.1483,0.6230,33.4040,8.4056,0.9672,3.8049,1.7532,3.9590,0.1803,1.9958,3.0711,0.2012,4.0967,1.3429,1.5260,0.3355,9.4647,1.3170,1.4862,2.3941,3.8411,3.3580,6.1669
2011/04/29,3.7716,6.5315,2.7591,0.3630,4.7340,3.4164,3.9959,1.6962,0.6686,0.4864,4.8118,8.8307,3.8323,5.3994,13.4279,2.1796,3.5354,0.5950,26.4750,7.8407,0.9524,3.8782,1.6351,3.8470,0.1709,1.8904,3.0284,0.1981,3.9075,1.4004,1.4335,0.3028,8.5168,1.1305,1.3457,2.5020,3.7805,3.2126,5.6900
2011/05/31,3.6606,5.9513,2.7188,0.3386,4.7023,3.1295,3.8439,1.5758,0.6537,0.4418,4.2241,8.8107,3.4182,6.3154,15.0107,1.9052,3.3464,0.5507,23.8508,7.3084,0.8787,3.3848,1.4009,3.3651,0.1547,1.7630,2.9316,0.1821,3.9075,1.2768,1.3508,0.2846,8.0113,1.0832,1.2653,2.0941,3.6571,3.1840,3.5938
2011/06/30,3.3786,5.7019,2.5707,0.3457,4.7865,3.3605,3.5979,1.8443,0.6010,0.5003,4.1971,8.5928,3.8297,8.4355,15.6611,1.9073,3.8966,0.5875,23.9824,7.2761,0.8394,3.5973,1.4127,3.1967,0.1532,1.8092,2.8197,0.1751,3.8218,1.2930,1.3247,0.3059,7.8028,1.1615,1.2515,2.0550,3.5846,2.9933,4.3741
2011/07/29,3.2275,5.8266,2.4406,0.3264,4.4905,3.1835,3.4128,1.7570,0.5861,0.4535,4.1431,9.3181,3.6741,11.0248,16.7459,2.0068,3.5050,0.5339,23.6314,6.8728,0.9482,3.5436,1.4657,3.1683,0.1334,1.6679,2.6929,0.1536,3.6419,1.2075,1.2512,0.2763,7.3100,0.9478,1.2273,2.3115,3.4177,2.9361,4.2155
2011/08/31,2.9387,5.7209,2.3694,0.2888,4.4179,2.5888,3.0259,1.6394,0.5261,0.4096,3.6080,8.6507,3.0855,10.6594,14.9928,2.0156,2.7368,0.4364,17.1847,6.2298,0.9414,2.9287,1.2964,2.9139,0.1164,1.4306,2.5226,0.1329,3.3463,1.1403,1.1144,0.2440,6.6381,0.7848,1.0435,2.3939,3.1335,2.7021,2.8059
2011/09/30,2.7014,5.1219,2.1834,0.2719,4.0839,2.3099,2.8241,1.3811,0.5531,0.4236,3.2594,8.0832,2.8842,29.9145,13.3048,1.6329,2.1213,0.3571,15.3345,6.1215,0.8640,2.7538,1.1040,2.7084,0.1066,1.1791,2.3742,0.1228,3.2170,1.0176,1.0312,0.2356,6.4065,0.6940,1.0424,2.0245,3.0038,2.5670,2.4494
2011/10/31,2.7153,5.4689,2.1780,0.2622,5.2890,2.3110,2.8890,1.5172,0.5539,0.4148,3.1982,7.6349,2.4527,1.9669,13.2938,1.4150,2.2670,0.3845,12.4964,7.5527,0.9486,2.7423,1.0817,2.7196,0.1178,1.2945,2.3802,0.1293,3.3221,1.0712,1.1865,0.2159,7.8153,0.8063,0.9516,2.1204,3.1313,2.6197,2.0708
2011/11/30,2.5059,5.5459,2.0675,0.2608,4.7665,1.9063,2.6765,1.3553,0.5346,0.3435,3.0357,8.1905,2.1635,1.9800,13.6746,1.3359,1.8330,0.3172,14.1917,6.5650,1.0033,2.5807,0.9272,2.4927,0.1083,1.1800,2.2690,0.1181,3.2221,0.9814,1.2164,0.1972,6.7499,0.7489,0.9111,2.1658,3.0468,2.5149,1.9694
2011/12/30,2.5030,5.2378,2.0996,0.2637,4.3094,1.9294,2.8341,1.4716,0.5336,0.4282,2.7757,7.7883,2.1079,1.7480,12.5836,1.0448,1.7599,0.3331,11.0955,6.1500,0.9241,2.5746,0.8635,2.5601,0.0950,1.1526,2.2640,0.1044,3.2606,1.0398,1.2526,0.1875,5.8261,0.6371,0.9381,1.9863,2.9494,2.5498,1.5823
2012/01/31,2.5480,5.3491,2.2885,0.2850,4.7073,2.1864,3.0203,1.3281,0.4969,0.4570,2.8049,6.8783,2.2337,2.0366,12.1351,1.2836,1.9533,0.3435,11.4711,7.3983,0.9246,2.7291,0.9218,2.5018,0.1017,1.2831,2.4459,0.1077,3.3073,1.1373,1.3335,0.1978,7.5148,0.6768,0.9834,1.8728,3.0988,2.6197,1.7155
2012/02/29,2.6365,5.4827,2.3491,0.2799,5.1960,2.2433,3.0729,1.4040,0.4979,0.4776,3.0032,7.0846,2.4249,1.6635,13.3101,1.3855,2.0174,0.3913,10.7683,7.9292,0.9813,2.8043,0.9503,2.5830,0.1115,1.3661,2.5369,0.1143,3.4073,1.1373,1.3271,0.2107,8.1012,0.7253,1.0132,1.8736,3.1703,2.6808,1.8734
2012/03/30,2.4526,5.3991,2.0336,0.2488,5.1007,1.8350,2.6702,1.4280,0.4160,0.3775,2.7103,6.4800,2.0686,1.6333,11.1116,1.1839,1.7187,0.3838,9.0080,7.9775,0.9408,2.4466,0.7804,2.3998,0.1068,1.1633,2.2959,0.1015,3.1807,1.0504,1.1991,0.1965,7.9207,0.7615,0.8850,1.7697,3.0410,2.5349,1.7372
2012/04/27,2.5844,5.3551,2.0902,0.2408,5.7212,2.1132,2.7376,1.5391,0.4026,0.3915,2.7661,6.3545,2.1404,1.6008,11.5426,1.1257,1.9208,0.3950,8.3356,10.0651,0.9112,2.5689,0.8287,2.2885,0.1241,1.2947,2.3837,0.1265,3.2122,1.1827,1.3626,0.2028,9.9308,0.8683,0.8723,1.8460,3.0158,2.5074,1.5398
2012/05/31,2.2524,5.3964,2.0022,0.2241,6.3275,2.2044,2.4612,1.6781,0.3812,0.3768,2.9861,6.7696,2.3745,1.7962,12.1655,1.0995,1.9702,0.4314,10.4559,11.0674,0.9294,2.3479,0.8157,2.1317,0.1267,1.2681,2.1413,0.1333,2.9936,1.1412,1.3042,0.2016,11.1270,0.8528,0.8301,1.7311,2.7350,2.4910,1.4942
2012/06/29,2.0880,5.2642,1.8827,0.2113,5.8036,2.0539,2.3050,1.6742,0.3459,0.3425,2.9405,7.4409,2.0979,1.8739,12.2925,1.0524,1.6294,0.4148,9.9167,10.1990,0.8513,2.0293,0.8026,2.0758,0.1258,1.3846,2.1088,0.1242,2.8022,1.1939,1.3709,0.2004,9.9688,0.7888,0.7950,1.8013,2.5583,2.3183,1.3144
2012/07/31,1.9673,5.1816,1.8890,0.2029,5.7747,1.7573,2.0939,1.5640,0.3310,0.3068,3.1230,7.4253,2.0587,1.7962,12.6672,1.0735,1.5887,0.3957,9.5014,10.0688,0.7776,2.0013,0.7896,1.9958,0.1323,1.3392,2.0345,0.1222,2.6603,1.1675,1.4046,0.1872,8.9054,0.7213,0.7783,1.7974,2.4182,2.2443,1.1725
2012/08/31,1.8664,4.9044,1.7832,0.2001,4.8296,1.4366,2.0285,1.2910,0.3390,0.2585,3.0322,7.4351,1.9477,1.2249,10.4460,1.0618,1.4693,0.3685,8.9759,8.6906,0.8105,1.8632,0.6267,1.7741,0.1218,1.1035,2.3137,0.1205,2.6267,1.0321,1.3313,0.1754,7.6943,0.6632,0.7685,1.6433,2.3479,2.2712,1.2010
2012/09/28,1.8100,4.8308,1.6876,0.1985,5.5715,1.3973,2.0446,1.4762,0.3309,0.3084,2.9602,7.5044,2.1462,1.3047,11.6838,1.3211,1.8062,0.3996,9.2167,10.0794,0.8580,1.9988,0.6448,1.7308,0.1313,1.1913,2.2815,0.1235,2.5786,1.0674,1.4104,0.1777,8.6650,0.6832,0.7658,1.7122,2.3245,2.2058,1.1860
2012/10/31,1.7634,4.6447,1.7108,0.2037,5.0556,1.3591,1.9585,1.4029,0.3064,0.2835,3.1499,7.0500,2.0312,1.9516,10.3996,1.1202,1.9016,0.3938,6.7101,9.2349,0.8424,1.9639,0.6512,1.6251,0.1420,1.0590,2.2004,0.1304,2.5419,0.9199,1.2547,0.1705,8.1012,0.7210,0.7496,1.7680,2.3349,2.1630,1.0598
2012/11/30,1.7517,4.5676,1.7875,0.1968,4.6471,1.2335,1.9469,1.4483,0.2736,0.3077,2.8559,6.5362,1.9274,2.0530,9.0823,1.1118,1.9016,0.3869,6.2914,8.2076,0.7721,1.8555,0.5997,1.6591,0.1524,0.9957,2.2056,0.1377,2.5819,0.9082,1.2757,0.1750,6.6402,0.7711,0.7315,1.5014,2.3575,2.1868,0.9512
2012/12/31,2.3293,5.0589,2.2337,0.2263,6.2023,1.6028,2.6716,1.7173,0.3021,0.3858,3.2458,7.0617,2.3161,2.6500,8.7884,1.1510,2.1289,0.4645,6.7397,10.6357,0.8537,2.1646,0.7722,2.1873,0.1660,1.2362,2.5758,0.1463,2.7615,1.2164,1.5467,0.2187,8.5736,0.8001,0.7807,1.5926,2.6007,2.3135,1.1259
2013/01/31,2.5920,5.3999,2.8368,0.2312,14.2986,1.7421,2.7785,1.3696,0.3108,0.3692,3.3881,7.6599,2.4615,2.4379,7.5220,1.1269,2.3112,0.4859,6.0352,12.4673,1.1645,2.0963,0.7670,2.8876,0.1649,1.3162,2.8156,0.1531,2.9304,1.1704,1.4896,0.2047,9.9833,0.7823,0.7997,1.6210,2.8098,2.4720,1.1660
2013/02/28,2.4972,5.3634,2.8506,0.2441,13.7994,1.7898,2.5842,1.3281,0.3073,0.3683,3.5893,7.7303,2.5639,2.4144,7.3580,1.0647,2.2374,0.4587,6.5919,13.1064,1.2531,1.9596,0.7249,2.8804,0.1598,1.2848,2.6227,0.1478,2.8038,1.0931,1.3660,0.2181,10.5734,0.7727,0.7816,1.6994,2.6628,2.3848,1.2793
2013/03/29,2.2779,5.4946,2.6519,0.2378,11.4655,1.5241,2.4038,1.1892,0.2920,0.3411,3.6930,7.8852,2.4672,1.7796,6.6265,0.9923,1.9742,0.4298,5.8436,10.6011,1.4400,1.7310,0.7287,2.5078,0.1292,1.1045,2.3740,0.1236,2.6371,0.9667,1.1958,0.1890,9.0411,0.6241,0.7245,1.7986,2.4852,2.2265,1.1590
2013/04/26,2.2217,5.1558,2.6044,0.2147,11.1631,1.4816,2.3125,1.1623,0.2845,0.3287,3.3848,6.7583,2.3053,1.8106,6.5434,0.9023,1.9935,0.4229,5.8389,10.6484,1.3291,1.6285,0.6866,2.4674,0.1309,1.0527,2.2472,0.1231,2.6372,0.9707,1.1506,0.1806,8.8519,0.6073,0.7023,1.6816,2.5232,2.1273,1.0920
2013/05/31,2.2962,5.4680,2.7742,0.2151,11.6754,1.6222,2.5296,1.2462,0.2996,0.3448,3.5987,6.9490,2.1837,2.3784,7.4126,0.9023,1.9131,0.4183,7.8792,12.0404,1.2028,1.6243,0.6971,2.5190,0.1248,0.9923,2.2860,0.1211,2.6396,0.9630,1.1424,0.1904,9.6140,0.6670,0.7056,1.6991,2.5177,2.1866,1.1780
2013/06/28,1.8159,4.7785,2.2729,0.1734,9.1048,1.3185,2.1608,0.9904,0.2486,0.2914,3.0292,6.4293,1.9866,2.2925,7.2347,0.9023,1.5147,0.3599,8.1446,9.3261,1.4574,1.3436,0.5567,2.0068,0.1022,0.8708,1.9754,0.1037,2.5385,0.8243,0.9399,0.1652,7.4011,0.5458,0.6302,1.5341,2.1768,2.0087,1.1780
2013/07/31,1.7238,4.9389,2.1960,0.1817,9.8236,1.2061,1.9745,0.9185,0.2510,0.2700,3.3038,8.1585,1.8098,1.7847,6.3370,0.6035,1.6369,0.3741,8.2110,10.3553,1.6247,1.2690,0.5041,1.8465,0.1182,0.8036,1.8249,0.1185,2.4565,0.8455,0.9103,0.1622,7.8418,0.6079,0.6692,1.7537,2.2502,1.9717,1.1623
2013/08/30,1.8744,6.2498,2.3297,0.1802,10.1713,1.2676,1.9119,0.9401,0.2456,0.2750,3.0969,7.5154,1.9459,1.9747,6.3475,0.6919,1.6443,0.4203,7.6601,11.3987,1.6430,1.2881,0.5533,2.0262,0.1129,0.8380,1.8459,0.1130,2.3921,0.8556,0.9054,0.1553,8.0464,0.6501,0.6370,2.1341,2.1902,1.8845,1.1623
2013/09/30,2.1037,5.9285,2.4665,0.1814,11.3332,1.5415,2.2274,0.8897,0.2487,0.2849,3.7244,8.5390,1.8732,1.7429,5.1661,0.5963,1.6226,0.4360,7.9909,12.3141,2.0360,1.2951,0.5387,2.1311,0.1128,0.8582,2.0146,0.1077,2.3675,0.8690,0.9022,0.1558,8.3938,0.6355,0.6378,2.3697,2.2159,1.9769,1.6438
2013/10/31,2.0369,5.6069,2.2810,0.1812,9.4047,1.5008,2.1545,0.8292,0.2495,0.2891,4.2780,7.2681,1.8987,1.6417,4.9287,0.6028,1.6183,0.4881,8.2386,10.6068,1.8405,1.2066,0.5297,2.1461,0.1099,0.8390,1.9220,0.1116,2.3194,0.8217,0.9122,0.1506,7.1853,0.8055,0.6294,2.0280,2.1536,1.9569,1.7585
2013/11/29,1.9699,5.7130,2.1869,0.1921,10.2380,1.5156,2.1886,0.7760,0.2495,0.3101,4.3177,7.7679,2.1563,1.4670,5.1596,0.5788,1.8732,0.5412,9.7214,10.6886,1.8222,1.2486,0.5634,1.9527,0.1159,0.9470,1.8991,0.1162,2.3072,0.9382,1.0228,0.1497,7.6060,0.9031,0.6350,1.9710,2.2039,1.9500,1.9325
2013/12/31,1.8594,5.4250,1.9654,0.1800,10.1189,1.3570,2.1846,0.7193,0.2328,0.2851,4.8639,8.7079,2.2497,1.4132,4.6832,0.5058,1.7788,0.6185,9.8284,10.2887,1.7488,1.1682,0.5311,1.8505,0.1010,0.9508,1.7615,0.1045,2.1737,0.8884,0.9844,0.1433,7.3915,0.8286,0.6190,1.9693,2.0832,1.8181,1.7430
2014/01/30,1.7097,5.0576,1.8686,0.1792,7.9378,1.2556,2.0783,0.6007,0.2176,0.2617,4.4646,8.5910,2.1497,1.3692,4.8225,0.4835,1.6644,0.6718,10.4601,9.2243,1.5864,1.0219,0.5015,1.7063,0.0885,0.8918,1.7339,0.0940,2.0753,0.7848,0.8927,0.1364,6.6139,0.7013,0.6053,1.8988,1.9825,1.7431,1.8585
2014/02/28,1.6612,4.7406,1.9170,0.2158,7.4237,1.2154,1.8878,0.5218,0.2136,0.2561,5.4097,8.2792,1.9041,1.2784,5.4726,0.5527,1.5805,0.5788,9.9038,8.5968,1.5716,1.0190,0.4961,1.6643,0.0866,0.8772,1.7385,0.0928,2.0327,0.7714,0.9011,0.1287,6.2699,0.6897,0.6173,2.1408,1.9423,1.7431,1.8621
2014/03/31,1.8128,4.6445,1.8750,0.2036,7.1986,1.1753,1.8677,0.5883,0.2136,0.2711,4.4971,7.6762,1.8987,1.9448,5.1940,0.4908,1.5669,0.5109,9.9652,8.4709,1.6034,0.9693,0.4611,1.7373,0.0883,0.8199,1.7071,0.0953,2.0560,0.7413,0.8961,0.1328,5.9259,0.6360,0.6160,1.8762,1.9662,1.7756,1.6759
2014/04/30,1.7257,4.7317,1.8880,0.2075,7.0087,1.1029,1.7736,0.5792,0.2175,0.2731,4.1269,7.0411,1.7290,1.4614,5.4521,0.5277,1.5536,0.4728,9.7464,8.4819,1.5439,0.9928,0.4360,1.7179,0.0890,0.7931,1.6500,0.0923,1.9996,0.7256,0.8751,0.1253,6.0415,0.6091,0.6126,1.7837,1.8667,1.7209,1.5467
2014/05/30,1.6904,4.7675,1.7873,0.2108,6.9656,1.0966,1.7948,0.5709,0.2203,0.2746,4.3167,7.5223,1.7689,1.5378,5.0974,0.5083,1.4906,0.4636,9.2709,8.3822,1.4129,1.0005,0.4321,1.6604,0.0908,0.8081,1.6945,0.0941,2.0694,0.7465,0.9002,0.1261,5.8254,0.6034,0.6191,1.7319,1.8997,1.7672,1.5397
2014/06/30,1.5985,4.6137,1.7878,0.2178,7.0517,1.0608,1.8107,0.5641,0.2210,0.2878,4.4039,7.7011,1.5915,1.4476,5.1959,0.5090,1.4367,0.4546,9.5229,8.3005,1.3783,1.0158,0.4334,1.6942,0.0939,0.7972,1.7256,0.0948,1.9706,0.7915,0.8751,0.1178,5.6020,0.6434,0.6142,1.8006,1.9468,1.6878,1.6715
2014/07/31,1.7310,4.8998,1.9144,0.2158,7.0349,1.1871,1.9575,0.6835,0.2415,0.3064,4.0855,7.7153,1.8245,1.5821,5.8652,0.5442,1.6423,0.5560,7.8662,8.3606,1.6567,1.0738,0.4756,1.8699,0.1035,0.9042,2.0459,0.1066,2.0927,0.8929,0.9741,0.1311,6.3767,0.7420,0.6533,1.8399,1.9562,1.7937,1.7652
2014/08/29,1.5696,4.7571,1.7363,0.2289,6.8907,1.1555,1.8673,0.6336,0.2377,0.3100,3.8661,7.5487,1.6439,1.4320,5.8073,0.5500,1.5137,0.5336,8.2505,8.1782,1.6580,1.0468,0.4630,1.7432,0.1037,0.8216,1.8299,0.1033,1.9628,0.8580,1.0193,0.1249,5.9778,0.6345,0.6249,1.9723,1.8950,1.7158,1.7197
2014/09/30,1.6161,5.2833,1.7307,0.2194,7.1205,1.2743,1.7148,0.6214,0.2459,0.3310,3.9919,8.2667,1.7070,1.4108,5.9505,0.5500,1.5058,0.5289,8.7251,8.5946,1.5549,1.0830,0.5175,1.6898,0.1054,0.7992,1.8735,0.1133,2.0025,0.8656,1.0595,0.1349,6.5057,0.6519,0.6169,1.9928,1.8694,1.7286,2.2295
2014/10/31,1.6219,5.3514,1.6885,0.2155,6.3127,1.3331,1.7013,0.6171,0.2597,0.3215,3.8703,8.1867,1.7041,1.3481,5.8275,0.5400,1.4744,0.5539,7.8351,7.6423,1.3885,1.0887,0.5629,1.7266,0.1311,0.7870,1.8673,0.1454,2.0219,0.8652,1.0827,0.1361,6.5664,0.6341,0.6159,1.9039,1.8653,1.7462,1.9885
2014/11/28,1.9717,5.9773,1.9219,0.2204,8.2108,1.4647,1.9139,0.7702,0.2811,0.3560,4.0538,7.4973,1.7032,1.8588,5.7962,0.5941,1.5574,0.5734,7.3803,10.3861,1.4197,1.1491,0.7157,1.9301,0.1773,0.9084,2.2611,0.1788,2.2318,1.0449,1.5141,0.1635,10.5678,0.6341,0.6418,2.1236,2.0973,2.0767,2.0740
2014/12/31,2.4948,6.7477,2.8622,0.2654,16.1267,2.2249,2.6133,1.1575,0.3541,0.3865,4.2094,7.8778,2.0817,2.2861,7.0526,0.6476,1.8894,0.6252,7.4326,17.2814,1.6570,1.4581,0.9984,2.6233,0.3102,1.4700,2.8794,0.3267,2.6903,1.3993,2.2879,0.2847,15.3468,0.6975,0.8492,2.2417,3.0032,2.5975,3.0565
2015/01/30,2.1963,7.0125,2.4912,0.2497,10.4006,1.8147,2.2589,1.0320,0.3233,0.4077,4.4628,8.5625,2.0759,2.4707,6.5899,0.8369,1.6926,0.6720,8.8857,10.5950,1.5800,1.3690,0.9793,2.2084,0.2667,1.4643,2.6380,0.2859,2.5221,1.4474,2.4172,0.2299,13.2269,1.3731,0.9144,2.2602,2.6105,2.8343,2.8773
2015/02/27,2.2054,7.0700,2.3323,0.2679,11.0240,1.8994,2.2352,1.0038,0.4042,0.4385,4.5182,8.4889,2.0912,2.5336,7.1058,0.8359,1.7397,0.6886,9.0111,11.6028,1.6344,1.4896,1.0060,2.1733,0.2779,1.4852,2.5745,0.3014,2.5653,1.4907,2.5097,0.2507,14.4123,1.3250,0.8971,2.4750,2.5391,2.6625,2.9735
2015/03/31,2.3911,8.0886,2.4510,0.2746,12.3838,2.2583,2.3675,1.1309,0.4018,0.4475,4.7648,9.3101,2.3612,2.7249,7.2884,0.8328,1.9921,0.8866,11.1093,12.4804,1.7855,1.6089,1.1771,2.8021,0.3874,1.5449,2.6750,0.4408,2.6289,1.3978,2.3492,0.2999,13.9788,1.9588,0.9404,2.5197,2.6734,2.8256,3.3319
2015/04/30,2.6217,9.0050,2.5917,0.3692,11.0075,2.9776,2.6147,1.4204,0.7104,0.4748,5.2257,10.8132,2.4907,3.0378,8.8173,1.0564,2.1221,0.9357,11.2917,11.9707,2.0036,1.9868,1.6160,2.8337,0.5188,1.5978,2.8224,0.7341,2.8463,1.3730,2.2218,0.3940,10.9996,3.5099,1.1323,2.4425,2.9250,3.1128,4.4134
2015/05/29,2.4722,9.7742,2.4453,0.3278,9.7293,3.7349,2.5932,1.1462,0.6402,0.4217,6.4699,11.9018,2.7120,2.6065,9.2228,0.9300,2.2828,1.0130,15.3689,11.9569,2.2147,1.7987,1.3856,2.6264,0.4262,1.5397,2.7816,0.6170,2.6674,1.2709,2.0584,0.3366,11.0336,3.8153,1.0080,2.4425,2.7201,2.7848,5.3561
2015/06/30,2.4606,10.3315,2.5855,0.3210,9.4816,2.7796,2.6865,1.0854,0.5470,0.3974,5.4973,10.9823,2.4333,2.9815,9.0067,0.8046,1.9150,1.0469,15.9923,10.9456,2.0773,1.8241,1.9020,2.5184,0.3209,1.4767,3.3608,0.4716,2.7779,1.1900,1.8284,0.3004,11.1713,4.0190,0.9581,3.1530,3.0446,3.1450,4.4862
2015/07/31,2.1864,9.2103,2.3644,0.2728,5.0610,2.1830,2.4827,0.8415,0.4619,0.3387,4.9085,11.0785,2.1733,2.9012,7.9532,0.5694,1.6659,0.7718,13.5551,5.9374,1.8970,1.6348,1.4550,2.2687,0.3722,1.2027,2.7898,0.4855,2.5412,0.9826,1.6486,0.2516,6.1943,3.3667,0.9378,2.9485,2.5792,2.8620,4.0285
2015/08/31,2.0695,8.6165,2.1236,0.2388,3.6686,2.1591,2.3151,0.7693,0.4962,0.3036,4.2024,10.4309,1.9641,2.1011,7.4301,0.6161,1.7238,0.7345,11.0730,4.1948,1.7466,1.4916,0.9481,2.0166,0.3162,0.9810,2.5751,0.4358,2.1746,0.8532,1.3429,0.2192,4.6681,2.2329,0.8154,2.4696,2.1745,2.4651,3.6175
